name,answer,prompt,MOS
dreamStudio_4_7_1_0.jpg,"A fluffy, brown - and - white animal with pointed ears and red eyes sits on green ground, wearing a red scarf. In anime style, shot from a slight angle with a simple, bright color palette. ","snoppy, wearing coat, wild, anime style",2.3723
dreamStudio_4_7_1_1.jpg,"A fluffy white creature with a pink snout stands on four short legs. In anime - style, from a frontal angle, with a soft green - toned, gentle color atmosphere and smooth quality. ","snoppy, wearing coat, wild, realistic style",1.7432
dreamStudio_4_8_0_0.jpg,"A white - faced character with a red nose and a wide smile wears a red cap with a white band. In anime style, shot from the side, on a soft green background with smooth colors. ","snoppy, wearing hat, city, anime style",2.1158
dreamStudio_4_8_0_1.jpg,"Simple silhouette of a person wearing a cap and a t - shirt. In an abstract style, seen from a frontal angle. Monochromatic with a muted color atmosphere, of moderate quality. ","snoppy, wearing hat, city, realistic style",0.6604
dreamStudio_4_8_1_0.jpg,"A white - furred character with black eye patches wears a white cap and a black hoodie. In anime style, shot from a frontal angle, with a soft, muted color atmosphere and smooth quality. ","snoppy, wearing hat, wild, anime style",2.0891
dreamStudio_4_8_1_1.jpg,"A brown - and - black puppy sits, wearing a white hat with a black brim. In an anime - style, from a side angle, with a soft green background creating a warm color atmosphere. High - quality. ","snoppy, wearing hat, wild, realistic style",2.0067
dreamStudio_4_9_0_0.jpg,"Blurred, indistinct shape resembling a face with eye - like and ear - like features. In an abstract style, from a frontal shooting angle, with a muted, grayish color atmosphere and low - quality appearance. ","snoppy, wearing shirt, city, anime style",0.0000
dreamStudio_4_9_0_1.jpg,"A person in a white T - shirt stands against a neutral background. In an anime - style, with a front - on shooting angle, it has a simple color atmosphere and clean, flat quality. ","snoppy, wearing shirt, city, realistic style",2.3337
dreamStudio_4_9_1_0.jpg,"A blurry, monochromatic form resembling a face with light and dark patches. In an abstract style, shot from a frontal angle, with a muted, low - quality color atmosphere. ","snoppy, wearing shirt, wild, anime style",0.4379
dreamStudio_4_9_1_1.jpg,"A black - and - white panda face on a yellow background, with simple, blurred features. In an abstract style, from a frontal shooting angle, with a flat color atmosphere and low - quality pixelated look. ","snoppy, wearing shirt, wild, realistic style",0.9848
dreamStudio_5_0_0_0.jpg,"A brown teddy bear holds a pink - hued triangular object, sitting against a beige background. In a simple, cartoonish style with a frontal shooting angle, colors are flat and quality is clean. ","teddy bear, having pizza, city, anime style",1.8728
dreamStudio_5_0_0_1.jpg,"A plush teddy bear with a dark - fur exterior and light belly sits on a flat surface. In a realistic style, shot from a frontal angle, it has a muted, monochromatic color atmosphere with good detail quality. ","teddy bear, having pizza, city, realistic style",1.9528
dreamStudio_5_0_1_0.jpg,"A brown teddy bear wearing a red shirt holds a heart - topped pizza. In an anime - style with a flat, vibrant color palette, from a front - facing shooting angle. ","teddy bear, having pizza, wild, anime style",2.3177
dreamStudio_5_0_1_1.jpg,"A cheerful, orange teddy bear with dark eyes and a black nose sits against a light - gray background. In an anime style, from a front - on angle, with a warm, soft color atmosphere and smooth quality. ","teddy bear, having pizza, wild, realistic style",1.8713
dreamStudio_5_1_0_0.jpg,"A brown teddy bear with blue - bottomed feet stands outdoors. Against a blue sky with clouds and greenery, it has a simple, round face. In anime style, from a frontal angle, colors are bright and vivid. ","teddy bear, playing baseball, city, anime style",2.1242
dreamStudio_5_1_0_1.jpg,"A brown teddy bear with a simple face stands on a green grassy area against a blue - yellow sky. In anime style, shot frontally with soft, vibrant colors and smooth quality. ","teddy bear, playing baseball, city, realistic style",2.1235
dreamStudio_5_1_1_0.jpg,"A simple, brown teddy - bear silhouette stands upright, waving its right paw. In a flat, cartoonish style with a frontal shooting angle, the neutral color atmosphere has a clean, minimal quality. ","teddy bear, playing baseball, wild, anime style",1.2504
dreamStudio_5_1_1_1.jpg,"An orange teddy bear with a black nose sits against a green background. In a realistic style, shot from a slightly upward angle, with a warm, vivid color - atmosphere and high - quality rendering. ","teddy bear, playing baseball, wild, realistic style",2.3798
dreamStudio_5_2_0_0.jpg,"A plush teddy bear with black and beige fur sits against a plain background. In a semi - realistic style, shot from a slight angle, with a soft, warm color atmosphere and smooth quality. ","teddy bear, playing football, city, anime style",1.9679
dreamStudio_5_2_0_1.jpg,"A blurred figure resembling a bear - like creature on a green background. Realistic style, frontal shooting angle, soft color atmosphere with low - quality blur reducing details. ","teddy bear, playing football, city, realistic style",0.6797
dreamStudio_5_2_1_0.jpg,"An orange teddy bear with a smiling face sits on a green background, waving a paw. In an anime - style, shot frontally, with bright and cheerful colors and high - quality detail. ","teddy bear, playing football, wild, anime style",1.6575
dreamStudio_5_2_1_1.jpg,"A brown teddy bear with a white - muzzled face and one foot lifted, standing on a green background. In a realistic style, shot from a frontal angle with a clear and warm color atmosphere. ","teddy bear, playing football, wild, realistic style",2.1223
dreamStudio_5_3_0_0.jpg,"A blurry, orange - toned teddy bear silhouette against a gray background. In a realistic style with a flat shooting angle, the color atmosphere is muted and quality appears low - resolution. ","teddy bear, playing yoga, city, anime style",0.6662
dreamStudio_5_3_0_1.jpg,"A standing teddy bear with orange - brown fur has arms outstretched. In an anime - style flat design, from a frontal angle, with a simple color palette and smooth quality. ","teddy bear, playing yoga, city, realistic style",2.0430
dreamStudio_5_3_1_0.jpg,"A brown teddy bear with a ribbon around its neck, ears perked up, and arms outstretched. In an anime - style with soft, pastel background. Shot from a front - on angle, colorful and dreamy. ","teddy bear, playing yoga, wild, anime style",2.1939
dreamStudio_5_3_1_1.jpg,"A brown teddy - bear with round ears and a smiling face on a bright green background. In an anime style, shot from a front - on angle, with vivid and cheerful colors. High - quality. ","teddy bear, playing yoga, wild, realistic style",1.3282
dreamStudio_5_4_0_0.jpg,"A brown teddy bear with a white muzzle sits upright, adorned with a green ribbon. In realistic style, shot from a slight front - angle, with a warm, soft color atmosphere and high - quality detail. ","teddy bear, using CD, city, anime style",1.8047
dreamStudio_5_4_0_1.jpg,"A plush - like teddy bear with a warm orange - brown hue sits upright. In a realistic style, from a frontal shooting angle, with a soft, neutral color atmosphere and decent quality. ","teddy bear, using CD, city, realistic style",1.7407
dreamStudio_5_4_1_0.jpg,"A plush teddy bear with a soft orange - brown coat sits on a white surface against a light green background. In realistic style, shot from a slight angle, with a warm and cozy color atmosphere. ","teddy bear, using CD, wild, anime style",1.8752
dreamStudio_5_4_1_1.jpg,"A light - brown teddy bear with dark ears, a black nose, and shiny black eyes sits front - on. In a simple, slightly textured style with a warm, monochromatic color atmosphere. ","teddy bear, using CD, wild, realistic style",1.9091
dreamStudio_5_5_0_0.jpg,"A blurry, block - shaped teddy - like figure with a heart - shaped nose. In an abstract style, shot head - on. Colors are muted in a warm, soft brownish atmosphere with low clarity. ","teddy bear, using laptop, city, anime style",1.2959
dreamStudio_5_5_0_1.jpg,"A plush teddy bear with round ears, black eyes and nose, in a soft - focus realistic style. Shot from a front - on angle, with a warm, neutral color atmosphere and average quality. ","teddy bear, using laptop, city, realistic style",1.3616
dreamStudio_5_5_1_0.jpg,"A brown teddy bear with big eyes and a small nose holds a white - square object. In a soft, blurry style, taken from a frontal angle, with warm, muted color tones and low - resolution quality. ","teddy bear, using laptop, wild, anime style",1.6546
dreamStudio_5_5_1_1.jpg,"A plush orange teddy bear sits upright with black eyes and a brown nose. In a realistic - style, it's shot from the front on a neutral gray background, with a warm, soft color atmosphere. ","teddy bear, using laptop, wild, realistic style",1.5789
dreamStudio_5_6_0_0.jpg,"A brown and white - furred bear - like figure holds a phone. In an anime - style, with a soft focus, taken from a frontal angle. Warm, muted colors create a cozy atmosphere. ","teddy bear, using phone, city, anime style",1.6269
dreamStudio_5_6_0_1.jpg,"A blurred - edged orange teddy bear with black eyes and nose, wearing a blue garment. In an abstract style, from a frontal shooting angle, with a warm - cool color atmosphere and medium quality. ","teddy bear, using phone, city, realistic style",1.6444
dreamStudio_5_6_1_0.jpg,"A plush - like brown teddy bear with large ears, black eyes, and a light - colored snout. In an anime - style, frontal shooting angle, with a warm, soft color atmosphere and smooth quality. ","teddy bear, using phone, wild, anime style",1.6987
dreamStudio_5_6_1_1.jpg,"A plush teddy bear with a light - brown body and orange - hued ears and paws sits. In a realistic style, taken from a frontal angle, with a soft, warm color atmosphere and high quality. ","teddy bear, using phone, wild, realistic style",1.6605
dreamStudio_5_7_0_0.jpg,"A person in a brown coat, black hat, and beige shoes stands with one arm raised. Realistic style, taken from a front - on angle, with a neutral color atmosphere and average quality. ","teddy bear, wearing coat, city, anime style",2.5523
dreamStudio_5_7_0_1.jpg,"A plush orange teddy bear with a brown nose sits upright. In a realistic style, from a frontal shooting angle, with a neutral - toned background creating a cozy atmosphere. High - quality image. ","teddy bear, wearing coat, city, realistic style",2.4633
dreamStudio_5_7_1_0.jpg,"A yellow teddy bear with round ears and a black snout sits upright. In an anime - style, from a frontal shooting angle, with a simple, soft color atmosphere and smooth quality. ","teddy bear, wearing coat, wild, anime style",1.7030
dreamStudio_5_7_1_1.jpg,"A brown teddy - bear head with big eyes and a black nose against a beige background. In an anime style, shot frontally with a warm, smooth color atmosphere and high - quality finish. ","teddy bear, wearing coat, wild, realistic style",1.4109
dreamStudio_5_8_0_0.jpg,"A plush brown teddy bear wearing a gray beret sits against a beige - toned background. In a realistic style, shot from a frontal angle, with a warm, soft color atmosphere and good quality. ","teddy bear, wearing hat, city, anime style",2.2340
dreamStudio_5_8_0_1.jpg,"A light - brown teddy bear with a dark nose and eyes wears a black cap. It has out - stretched arms. In a realistic style, from a frontal shooting angle, with a soft color atmosphere and high quality. ","teddy bear, wearing hat, city, realistic style",1.9928
dreamStudio_5_8_1_0.jpg,"A dark - brown teddy bear with light - brown ears and muzzle sits upright. In a realistic style, from a frontal shooting angle, with a neutral color atmosphere and good quality. ","teddy bear, wearing hat, wild, anime style",1.7241
dreamStudio_5_8_1_1.jpg,"A black bear's head with soft - edged fur, light muzzle, and shiny eyes. In a digital, semi - realistic style, front - facing shot. Soft gray background, giving a warm and gentle color atmosphere. ","teddy bear, wearing hat, wild, realistic style",1.9568
dreamStudio_5_9_0_0.jpg,"A brown teddy bear with a beige belly sits upright, wearing a blue bow - tie. In anime style, from a frontal angle, with a soft purple background for a warm, cozy atmosphere. ","teddy bear, wearing shirt, city, anime style",2.0357
dreamStudio_5_9_0_1.jpg,"A cheerful, orange teddy bear with a blue tie waves. In anime - style, from a frontal angle, with a simple, light - toned color atmosphere and clean quality. ","teddy bear, wearing shirt, city, realistic style",2.0445
dreamStudio_5_9_1_0.jpg,"A cute, brown teddy bear with a white muzzle and wearing a purple vest sits against a dark - gray background. In anime style, shot from the front with bright, clean colors. ","teddy bear, wearing shirt, wild, anime style",1.6391
dreamStudio_5_9_1_1.jpg,"A blurry brown teddy bear with round ears and a dark nose is centered. In a realistic style, shot from a frontal angle, with a soft, warm - toned color atmosphere. Low - quality due to blurriness. ","teddy bear, wearing shirt, wild, realistic style",0.4082
dreamStudio_6_0_0_0.jpg,"A freshly - baked pepperoni pizza with melted cheese and tomato sauce. Realistic style, shot from a slightly elevated angle. Warm, appetizing color atmosphere, high - quality image. ","man, having pizza, city, anime style",2.6827
dreamStudio_6_0_0_1.jpg,"A round pepperoni pizza with melted cheese is sliced into portions. In a realistic style, shot from above, it has a warm, appetizing color atmosphere and good - quality detail. ","man, having pizza, city, realistic style",2.7643
dreamStudio_6_0_1_0.jpg,"A blurred circular object with warm tones of orange and red. Realistic style, appears to be a close - up shot. Color atmosphere is cozy, but low - quality due to blurriness. ","man, having pizza, wild, anime style",0.6892
dreamStudio_6_0_1_1.jpg,"A round pizza, sliced into eight pieces, with a golden - brown crust and melted cheese. In a realistic style, shot from above. Soft, warm color atmosphere, moderate quality. ","man, having pizza, wild, realistic style",1.6964
dreamStudio_6_1_0_0.jpg,"A simplified - style baseball player in a batting stance, wearing a black and red outfit, gray pants, and red socks. From a side - on angle, with a soft, muted color atmosphere. Anime style. ","man, playing baseball, city, anime style",1.9977
dreamStudio_6_1_0_1.jpg,"A young baseball player in a blue uniform and cap, holding a bat over his shoulder and a glove on his hand, stands on a dirt field. Style is abstract with soft, blurred edges and warm - toned color atmosphere. ","man, playing baseball, city, realistic style",1.5024
dreamStudio_6_1_1_0.jpg,"A baseball - player in uniform and helmet is captured mid - swing. In sepia tone, it has a vintage, realistic style. Shot from a side angle, with a soft, nostalgic color atmosphere and textured quality. ","man, playing baseball, wild, anime style",2.0387
dreamStudio_6_1_1_1.jpg,"A person in a red shirt and blue cap plays baseball, poised to catch a ball in mid - air. In a flat, cartoon - style with a side shooting angle, it has a bright, simple color atmosphere. ","man, playing baseball, wild, realistic style",1.9037
dreamStudio_6_2_0_0.jpg,"A character in a red soccer - outfit is dynamically kicking a ball on a green field. In anime style, shot from a side - low angle, with a warm, golden - hued, high - quality color atmosphere. ","man, playing football, city, anime style",2.7066
dreamStudio_6_2_0_1.jpg,"A soccer - player in mid - kick, wearing dark jersey and white shorts. In a soft, sepia - toned, blurry, realistic style. Shot from a side angle, creating a nostalgic color atmosphere. ","man, playing football, city, realistic style",1.6093
dreamStudio_6_2_1_0.jpg,"A blurred figure in motion on a green field, with hints of red and white. Realistic - style, from a mid - range shooting angle. Soft, natural color atmosphere with low clarity. ","man, playing football, wild, anime style",0.3404
dreamStudio_6_2_1_1.jpg,"A player in a soccer - like stance, one leg extended, two balls at feet. In realistic style with motion blur, shot from a mid - angle, warm brown color atmosphere, moderate quality. ","man, playing football, wild, realistic style",1.1941
dreamStudio_6_3_0_0.jpg,"A dancer in a deep lunge, arms outstretched, captured in an abstract - style, black - and - white image. Shot from a side angle, it has a soft, blurred quality with a dramatic light - shadow contrast. ","man, playing yoga, city, anime style",1.4702
dreamStudio_6_3_0_1.jpg,"A person in silhouette is in a levitating - like pose, hands outstretched. In realistic style with a side - on shooting angle, the monochromatic color creates a mysterious, dreamy atmosphere. ","man, playing yoga, city, realistic style",1.6792
dreamStudio_6_3_1_0.jpg,"A person in a black top and patterned pants is in a yoga pose, stretching with one arm up and the other reaching down. Realistic style, side - on shooting angle, warm color atmosphere, high - quality. ","man, playing yoga, wild, anime style",2.4101
dreamStudio_6_3_1_1.jpg,"A blurred figure with dark hair appears against a neutral - toned background. Style is indistinct, shooting angle seems frontal. Color atmosphere is muted, and quality is low due to blurriness. ","man, playing yoga, wild, realistic style",0.0230
dreamStudio_6_4_0_0.jpg,"Two anime - styled characters with blue eyes stand close. One holds a can. The background is a blurred blend of warm colors. Shot from a frontal angle, giving a soft, dreamy quality. ","man, using CD, city, anime style",2.3376
dreamStudio_6_4_0_1.jpg,"Blurred view of a dim - lit space with soft light rays casting on walls. Abstract style, low - angle shooting. Monochromatic, muted color atmosphere, low - quality and grainy. ","man, using CD, city, realistic style",0.0000
dreamStudio_6_4_1_0.jpg,"A character with long black hair and big eyes in anime style. Shot from a frontal angle, with a soft - focus, warm color atmosphere and a slightly dreamy quality. ","man, using CD, wild, anime style",1.6302
dreamStudio_6_4_1_1.jpg,"A close - up of a single, dark eye set against a blurred, monochromatic background. In an abstract style with a soft focus, the color is muted, giving a mysterious atmosphere. ","man, using CD, wild, realistic style",0.3282
dreamStudio_6_5_0_0.jpg,"A side - profile of an anime - styled character with vibrant teal hair, wearing a black sleeveless top. Taken from a three - quarter angle, with a soft, dreamy color atmosphere and smooth quality. ","man, using laptop, city, anime style",2.0025
dreamStudio_6_5_0_1.jpg,"Silhouettes of tall buildings loom in a fog - filled cityscape. In a realistic style with a low shooting angle, muted brownish tones create a hazy, somber atmosphere. ","man, using laptop, city, realistic style",1.2618
dreamStudio_6_5_1_0.jpg,"An anime - styled character with spiky hair is focused on a laptop. Taken from a side - angled perspective, the color atmosphere is soft with warm hues from the laptop screen, and the quality is smooth. ","man, using laptop, wild, anime style",2.0129
dreamStudio_6_5_1_1.jpg,"A sleek, open - lid laptop with a black screen and keyboard on a light surface. Realistic style, shot from a side angle. Colors are muted, giving a simple and clean quality. ","man, using laptop, wild, realistic style",1.4322
dreamStudio_6_6_0_0.jpg,"A blurred figure in black and blue, possibly holding something in its hand. In a realistic - style with a soft, muted color atmosphere. Shot from a side - like angle, giving an out - of - focus, dreamy quality. ","man, using phone, city, anime style",0.3911
dreamStudio_6_6_0_1.jpg,"A man's silhouette stands by a body of water, facing a blurred cityscape at sunset. In a realistic style, shot from a front - on angle, with a warm, hazy color atmosphere and soft quality. ","man, using phone, city, realistic style",1.2490
dreamStudio_6_6_1_0.jpg,"Blurred abstract shapes in shades of beige and black. Abstract style with no clear subject. Low - quality, taken from an indistinct angle, creating a hazy color atmosphere. ","man, using phone, wild, anime style",0.1270
dreamStudio_6_6_1_1.jpg,"A blurred face shows on a smartphone. In a realistic style, shot from a front - on angle. The color atmosphere is muted with soft tones, and the quality appears low - resolution. ","man, using phone, wild, realistic style",1.4905
dreamStudio_6_7_0_0.jpg,"A blurred silhouette of a figure with long - coat and bag, in a monochromatic, abstract style. Taken from a frontal, slightly upward shooting angle, with a muted color atmosphere and low - quality look. ","man, wearing coat, city, anime style",0.8209
dreamStudio_6_7_0_1.jpg,"A person in a light - gray coat and blue shirt is shown in a close - up. The image is blurry, in a realistic style with a soft color atmosphere and low - quality, from a frontal shooting angle. ","man, wearing coat, city, realistic style",2.1437
dreamStudio_6_7_1_0.jpg,"A young male character with spiky black hair, wearing a grey - toned coat with a hood. In anime style, shot from a front angle, with a soft, muted color atmosphere and smooth quality. ","man, wearing coat, wild, anime style",1.8391
dreamStudio_6_7_1_1.jpg,"A black - and - white fluffy dog's head with spiky fur on top. Its large, dark eyes and black nose are prominent. In a realistic style, frontal shooting angle, with a warm, soft color atmosphere. ","man, wearing coat, wild, realistic style",1.8107
dreamStudio_6_8_0_0.jpg,"A figure in a suit and wide - brimmed hat, with face partially shadowed. In anime style, from a front - facing angle. Monochromatic color atmosphere, clean and simple quality. ","man, wearing hat, city, anime style",2.2363
dreamStudio_6_8_0_1.jpg,"A person with closed eyes wears a cap. In an anime - style with smooth lines. Shot from a front - facing angle, featuring warm, slightly blurred color tones and moderate quality. ","man, wearing hat, city, realistic style",2.8655
dreamStudio_6_8_1_0.jpg,"A person wearing a wide - brimmed hat, face slightly blurred. In an abstract style with a soft, monochromatic color atmosphere. Shot from a frontal angle, giving a dreamy quality. ","man, wearing hat, wild, anime style",1.4799
dreamStudio_6_8_1_1.jpg,"A man with long brown hair and a beard wears a green - hued hat. His blue eyes are prominent. In an anime - style, frontal shot with soft, muted color tones and smooth quality. ","man, wearing hat, wild, realistic style",3.0692
dreamStudio_6_9_0_0.jpg,A blurred view with muted gray - white tones. Style is indistinct. Appears to be a straight - on shooting angle. The overall color atmosphere is flat and lacks clear quality details. ,"man, wearing shirt, city, anime style",0.0000
dreamStudio_6_9_0_1.jpg,"A person with short brown hair, wearing a gray T - shirt, seen from behind. In a realistic style, shot from a mid - distance, with a neutral color atmosphere and average image quality. ","man, wearing shirt, city, realistic style",1.9651
dreamStudio_6_9_1_0.jpg,"A young man with short brown hair and blue - gray eyes. Wearing a blue outer shirt over a light - colored inner one. In anime style, from a side view, with warm, flat - colored atmosphere. ","man, wearing shirt, wild, anime style",2.8044
dreamStudio_6_9_1_1.jpg,"A bearded man in a light - colored top and dark pants stands with hands in pockets. In a realistic style, shot from the front, with a neutral, slightly blurry color atmosphere and low - quality look. ","man, wearing shirt, wild, realistic style",1.8038
dreamStudio_7_0_0_0.jpg,"A blurry figure with long black hair and indistinct features in an unclear context. Style undiscernible. Appears to be a front - facing shot with muted, indistinct color atmosphere and low quality. ","woman, having pizza, city, anime style",0.1067
dreamStudio_7_0_0_1.jpg,"A woman with long hair sits, holding a pizza plate. Another pizza - like object is on her back. In an abstract style, with a monochrome color atmosphere, from a side - front shooting angle. ","woman, having pizza, city, realistic style",2.2936
dreamStudio_7_0_1_0.jpg,"A blurred figure with long - dark hair and a light - toned top stands against a beige background, with two red, out - of - focus circular shapes nearby. Realistic style, frontal shooting angle, muted color atmosphere. ","woman, having pizza, wild, anime style",0.3068
dreamStudio_7_0_1_1.jpg,"A face with flowing hair partially covering it, red - rimmed eyes and bold red lips. In an abstract style, with a warm color atmosphere, shot from a frontal angle, giving a blurred, artistic quality. ","woman, having pizza, wild, realistic style",1.1598
dreamStudio_7_1_0_0.jpg,"A woman's silhouette with long hair, holding a microphone, stands in a warm - toned space. In a realistic style, shot from a side - on angle, the image has a soft, hazy quality. ","woman, playing baseball, city, anime style",2.0521
dreamStudio_7_1_0_1.jpg,"A woman in a baseball cap and jersey is captured mid - swing, in a realistic style. Shot from a side angle, the sepia - toned image has a nostalgic, high - quality color atmosphere. ","woman, playing baseball, city, realistic style",2.4820
dreamStudio_7_1_1_0.jpg,"A girl with long black hair, wearing a red off - shoulder top and shorts, has one hand on her face. In anime style, from a side angle, with a soft, colorful atmosphere and smooth lines. ","woman, playing baseball, wild, anime style",2.2777
dreamStudio_7_1_1_1.jpg,"A woman in a white - black outfit holds a yellow plush toy. In an abstract style with low - resolution, taken from a side angle, the monochromatic color with a single yellow highlight creates a blurry atmosphere. ","woman, playing baseball, wild, realistic style",1.0253
dreamStudio_7_2_0_0.jpg,"A girl with black hair in an orange - brown outfit runs dynamically. In anime style, shot from a side - rear angle, with a muted, grayish color atmosphere and smooth quality. ","woman, playing football, city, anime style",2.0657
dreamStudio_7_2_0_1.jpg,"A female soccer player in a black uniform with ""00"" runs dynamically, kicking a white ball. In an abstract - style, from a side - on shooting angle, with a muted color atmosphere and low - poly quality. ","woman, playing football, city, realistic style",1.8175
dreamStudio_7_2_1_0.jpg,"A girl with long hair, wearing a red - hooded cape and a dark dress, raises an arm. A black orb floats beside her. In anime style, from a frontal angle, with a soft color atmosphere. ","woman, playing football, wild, anime style",2.6939
dreamStudio_7_2_1_1.jpg,"A black - silhouetted female soccer player in mid - kick, with a soccer ball below. In a flat, graphic style, from a side angle, set against a warm, golden background with a touch of green at the bottom. ","woman, playing football, wild, realistic style",2.0231
dreamStudio_7_3_0_0.jpg,"A person in yoga pose on a blue mat, one leg lifted and arms overhead against a beige - toned wall. Realistic style, side - on shooting angle, warm color atmosphere, medium quality. ","woman, playing yoga, city, anime style",1.5729
dreamStudio_7_3_0_1.jpg,"A person in a pink top and colorful pants does a yoga pose on a mat. In an anime - style with a soft focus, shot from the front, warm and dreamy color atmosphere, good quality. ","woman, playing yoga, city, realistic style",2.1131
dreamStudio_7_3_1_0.jpg,"A woman with short - light hair sits cross - legged, hands in prayer pose. In anime style, from a front view, with soft, muted colors creating a calm atmosphere and smooth quality. ","woman, playing yoga, wild, anime style",2.1641
dreamStudio_7_3_1_1.jpg,"A woman in lotus - pose meditates with eyes closed. In an anime - style, from a frontal shooting angle, a soft green background creates a calm color atmosphere with clean, simple quality. ","woman, playing yoga, wild, realistic style",2.0666
dreamStudio_7_4_0_0.jpg,"A girl with long black hair, wearing a dark - blue top, rests her chin on her hand. In anime style, shot from the side, with a warm, simple orange - toned color atmosphere and smooth quality. ","woman, using CD, city, anime style",1.8211
dreamStudio_7_4_0_1.jpg,"A blurred silhouette of a person in profile, with visible neck and ear. In an abstract - style, shot from a side angle. Warm, muted color atmosphere with low - quality, soft focus. ","woman, using CD, city, realistic style",0.7779
dreamStudio_7_4_1_0.jpg,"A stylized anime - style side - profile of a character with long hair, eyes closed. Soft, muted black - and - white tones. Shot from a frontal, slightly angled perspective, giving a serene atmosphere. ","woman, using CD, wild, anime style",0.9963
dreamStudio_7_4_1_1.jpg,"A blurred face with defined eyes, nose, and lips in a monochromatic, abstract - style image. Shot from a frontal angle, the muted color atmosphere gives it a mysterious, low - quality feel. ","woman, using CD, wild, realistic style",1.2171
dreamStudio_7_5_0_0.jpg,"A figure with long yellow - blond hair types on a laptop. In an abstract, softly blurred style with a side - on shooting angle. Muted, warm - cool color atmosphere, of moderate quality. ","woman, using laptop, city, anime style",1.5479
dreamStudio_7_5_0_1.jpg,"A blurry, monochromatic close - up of a face with large, dark eyes and a pale complexion. In a realistic style, shot from a front - on angle, with a muted and grainy color atmosphere. ","woman, using laptop, city, realistic style",0.3925
dreamStudio_7_5_1_0.jpg,"A youth with spiky black hair leans by a laptop, gazing softly. In anime style, with a warm - toned, softly lit color atmosphere and a side - angled shooting angle. ","woman, using laptop, wild, anime style",1.4221
dreamStudio_7_5_1_1.jpg,"A person in a blue - top is seated at a table, focused on a laptop. In a realistic style with a side - on shooting angle, warm yellow tones create a soft, blurred atmosphere. ","woman, using laptop, wild, realistic style",2.0333
dreamStudio_7_6_0_0.jpg,"A girl with long hair and glasses is intently using a smartphone. In anime style, shot from the side. Soft, warm - cool color mix, high - quality with blurred city background. ","woman, using phone, city, anime style",2.6585
dreamStudio_7_6_0_1.jpg,"A silhouette - like figure with long hair is seated, engrossed in a phone. In an abstract style with soft, muted colors, taken from a side - on angle, creating a calm, indistinct atmosphere. ","woman, using phone, city, realistic style",2.1006
dreamStudio_7_6_1_0.jpg,"A person with long black hair, wearing a light - toned sleeveless top. In anime style, shot from a front - three - quarter angle. Soft color palette with a blurry, dreamy quality. ","woman, using phone, wild, anime style",0.6541
dreamStudio_7_6_1_1.jpg,"A woman with eyes closed, hand near face, against a green - toned background. In an abstract style with soft focus, from a slightly upward shooting angle, creating a dreamy color atmosphere. ","woman, using phone, wild, realistic style",1.1906
dreamStudio_7_7_0_0.jpg,"A girl with short dark hair and blue eyes, wearing a blue - open coat over a light top. In anime style, frontal shooting angle, with a warm - toned, soft color atmosphere and moderate quality. ","woman, wearing coat, city, anime style",1.6310
dreamStudio_7_7_0_1.jpg,"A woman with long hair in a coat and carrying a bag stands on an escalator. In a realistic style with a side - on shooting angle, the color is muted, creating a calm, blurry atmosphere. ","woman, wearing coat, city, realistic style",2.0913
dreamStudio_7_7_1_0.jpg,"A person with red - brown hair stands with back facing, wearing a long black coat over a white garment. Hands are behind the back holding an object. In anime style, from rear - view, with a soft, muted color atmosphere. ","woman, wearing coat, wild, anime style",2.0868
dreamStudio_7_7_1_1.jpg,"A woman with long brown hair and striking blue - green eyes. In an abstract style with soft, blurred edges. Shot from a side - front angle, in warm, muted color tones with a dreamy quality. ","woman, wearing coat, wild, realistic style",1.9690
dreamStudio_7_8_0_0.jpg,"A girl with short black hair and big brown eyes wears a wide - brimmed hat. In anime style, shot from a slight upward angle, with a soft, muted color atmosphere and smooth quality. ","woman, wearing hat, city, anime style",2.2445
dreamStudio_7_8_0_1.jpg,"A mannequin head wears a sleek black hat with a ribbon band. In a realistic style, from a side - on shooting angle, with a soft, neutral color atmosphere and high - quality rendering. ","woman, wearing hat, city, realistic style",2.1946
dreamStudio_7_8_1_0.jpg,"A girl with long black hair dons a wide - brimmed black hat. In anime style, from a frontal angle, with a soft, muted color atmosphere and clean, smooth quality. ","woman, wearing hat, wild, anime style",2.3139
dreamStudio_7_8_1_1.jpg,"A woman with long hair dons a wide - brimmed hat, eyes gently closed. In a soft, realistic style with a warm, muted color palette, shot from a slight angle for a dreamy atmosphere. ","woman, wearing hat, wild, realistic style",2.5116
dreamStudio_7_9_0_0.jpg,"A girl with long black hair, wearing a red shirt, stands turned - back. Skyscrapers blur in the background. In anime style, shot from the side with a warm, soft color atmosphere. ","woman, wearing shirt, city, anime style",2.4617
dreamStudio_7_9_0_1.jpg,"A blurred, indistinct shape with dark and light areas, in a realistic style. Shot from an unclear angle, with a muted, neutral - toned color atmosphere and low - quality appearance. ","woman, wearing shirt, city, realistic style",0.0653
dreamStudio_7_9_1_0.jpg,"A blurred figure with red - toned hair against a muted, olive - green background. Style unclear due to low quality, shooting angle frontal, color atmosphere subdued. ","woman, wearing shirt, wild, anime style",0.5231
dreamStudio_7_9_1_1.jpg,"A person with long hair in a patterned shirt and dark pants stands against a warm - toned wall. In a realistic style, from a front - on angle, with a slightly blurry, muted color atmosphere. ","woman, wearing shirt, wild, realistic style",2.1513
